2014.11.07,00:00,1.23786,1.24691,1.23576,1.24530,96165
2014.11.09,00:00,1.24718,1.24729,1.24598,1.24630,715
2014.11.10,00:00,1.24638,1.25089,1.24175,1.24236,73994
2014.11.11,00:00,1.24234,1.24986,1.23938,1.24728,82120
2014.11.12,00:00,1.24730,1.24974,1.24186,1.24279,98798
2014.11.13,00:00,1.24276,1.24913,1.24260,1.24747,79717
2014.11.14,00:00,1.24748,1.25458,1.23976,1.25260,89750
2014.11.16,00:00,1.25245,1.25308,1.25176,1.25177,547
2014.11.17,00:00,1.25178,1.25771,1.24445,1.24491,80963
2014.11.18,00:00,1.24489,1.25447,1.24429,1.25312,75127
2014.11.19,00:00,1.25315,1.25987,1.25118,1.25447,81719
2014.11.20,00:00,1.25450,1.25746,1.25038,1.25408,92553
2014.11.21,00:00,1.25418,1.25677,1.23746,1.23917,90087
2014.11.23,00:00,1.23626,1.23791,1.23619,1.23709,1089
2014.11.24,00:00,1.23708,1.24441,1.23637,1.24374,69935
2014.11.25,00:00,1.24375,1.24864,1.24016,1.24731,70246
2014.11.26,00:00,1.24730,1.25314,1.24431,1.25061,71299
2014.11.27,00:00,1.25058,1.25231,1.24556,1.24582,46413
2014.11.28,00:00,1.24581,1.24897,1.24260,1.24392,61894
2014.11.30,00:00,1.24633,1.24651,1.24443,1.24464,910
2014.12.01,00:00,1.24461,1.25061,1.24189,1.24723,81720
2014.12.02,00:00,1.24722,1.24756,1.23765,1.23827,67197
2014.12.03,00:00,1.23826,1.23898,1.23006,1.23066,76177
2014.12.04,00:00,1.23065,1.24558,1.22788,1.23776,85542
2014.12.05,00:00,1.23775,1.23928,1.22706,1.22890,75991
2014.12.07,00:00,1.22883,1.22902,1.22812,1.22845,541
2014.12.08,00:00,1.22844,1.23434,1.22466,1.23160,74481
2014.12.09,00:00,1.23162,1.24474,1.22916,1.23778,93418
2014.12.10,00:00,1.23779,1.24488,1.23616,1.24454,90773
2014.12.11,00:00,1.24453,1.24945,1.23698,1.24060,98552
2014.12.12,00:00,1.24055,1.24850,1.23837,1.24540,85017
2014.12.14,00:00,1.24756,1.24773,1.24631,1.24751,776
2014.12.15,00:00,1.24748,1.24782,1.24142,1.24452,86769
2014.12.16,00:00,1.24449,1.25695,1.24351,1.25105,102325
2014.12.17,00:00,1.25104,1.25152,1.23204,1.23307,96945
2014.12.18,00:00,1.23309,1.23519,1.22652,1.22869,88622
2014.12.19,00:00,1.22872,1.23015,1.22197,1.22259,73056
2014.12.21,00:00,1.22225,1.22251,1.22195,1.22200,459
2014.12.22,00:00,1.22201,1.22721,1.22162,1.22271,54038
2014.12.23,00:00,1.22270,1.22452,1.21642,1.21717,54081
2014.12.24,00:00,1.21716,1.22195,1.21691,1.21870,31924
2014.12.25,00:00,1.22227,1.22252,1.22198,1.22250,193
2014.12.26,00:00,1.22234,1.22234,1.21679,1.21772,18894
2014.12.28,00:00,1.21802,1.21817,1.21755,1.21772,311
2014.12.29,00:00,1.21773,1.22205,1.21424,1.21553,50473
2014.12.30,00:00,1.21552,1.21869,1.21235,1.21565,52697
2014.12.31,00:00,1.21564,1.21693,1.20971,1.21004,39896
2015.01.01,00:00,1.21026,1.21069,1.20997,1.21011,568
2015.01.02,00:00,1.21010,1.21013,1.20011,1.20026,64719
2015.01.04,00:00,1.19483,1.19535,1.18740,1.19452,3037
2015.01.05,00:00,1.19453,1.19759,1.18867,1.19323,86203
2015.01.06,00:00,1.19321,1.19683,1.18419,1.18725,89348
2015.01.07,00:00,1.18726,1.18959,1.18016,1.18331,91364
2015.01.08,00:00,1.18329,1.18469,1.17537,1.17897,73063
2015.01.09,00:00,1.17899,1.18455,1.17619,1.18426,81966
2015.01.11,00:00,1.18490,1.18689,1.18456,1.18665,875
2015.01.12,00:00,1.18639,1.18706,1.17859,1.18286,75877
2015.01.13,00:00,1.18285,1.18590,1.17526,1.17751,90213
2015.01.14,00:00,1.17755,1.18459,1.17267,1.17887,98548
2015.01.15,00:00,1.17883,1.17904,1.15672,1.16265,124895
2015.01.16,00:00,1.16268,1.16483,1.14592,1.15680,111684
2015.01.18,00:00,1.15533,1.15671,1.15531,1.15635,514
2015.01.19,00:00,1.15637,1.16385,1.15509,1.16038,70766
2015.01.20,00:00,1.16040,1.16142,1.15399,1.15540,77714
2015.01.21,00:00,1.15539,1.16792,1.15408,1.16133,90855
2015.01.22,00:00,1.16126,1.16492,1.13158,1.13691,103033
